Transaction,Item,date_time,period_day,weekday_weekend,store_id,name,postcode,lat,lon,date,temp_max,temp_min,precipitation
8631,Juice,3/23/2017 12:42,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-23,7.9,-0.5,0.0
8631,Coffee,3/23/2017 12:42,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-23,7.9,-0.5,0.0
8632,Pastry,3/23/2017 12:46,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-23,7.7,1.5,5.8
8632,Coffee,3/23/2017 12:46,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-23,7.7,1.5,5.8
8633,Cake,3/23/2017 12:48,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8633,Chicken Stew,3/23/2017 12:48,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8633,Soup,3/23/2017 12:48,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8633,Bread,3/23/2017 12:48,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8634,Coffee,3/23/2017 13:06,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8634,Chicken Stew,3/23/2017 13:06,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8635,Spanish Brunch,3/23/2017 13:11,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8635,Chicken Stew,3/23/2017 13:11,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8635,Juice,3/23/2017 13:11,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8636,Coffee,3/23/2017 13:16,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-23,7.6,2.3,8.2
8636,Cookies,3/23/2017 13:16,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-23,7.6,2.3,8.2
8637,Bread,3/23/2017 13:16,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-23,8.4,-0.9,0.0
8637,Sandwich,3/23/2017 13:16,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-23,8.4,-0.9,0.0
8638,Soup,3/23/2017 13:17,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-23,7.9,-0.5,0.0
8639,Argentina Night,3/23/2017 13:44,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8639,Bread,3/23/2017 13:44,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8639,Sandwich,3/23/2017 13:44,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8640,Bread,3/23/2017 13:46,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8640,Coffee,3/23/2017 13:46,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8641,Salad,3/23/2017 13:53,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-23,7.7,1.5,5.8
8641,Truffles,3/23/2017 13:53,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-23,7.7,1.5,5.8
8641,Coke,3/23/2017 13:53,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-23,7.7,1.5,5.8
8641,Baguette,3/23/2017 13:53,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-23,7.7,1.5,5.8
8642,Pastry,3/23/2017 14:00,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8642,Medialuna,3/23/2017 14:00,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8642,Medialuna,3/23/2017 14:00,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8643,Tea,3/23/2017 14:01,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8643,Tea,3/23/2017 14:01,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8643,Bread,3/23/2017 14:01,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8643,Soup,3/23/2017 14:01,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8643,Spanish Brunch,3/23/2017 14:01,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8643,Chicken Stew,3/23/2017 14:01,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8644,Sandwich,3/23/2017 14:06,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8644,Spanish Brunch,3/23/2017 14:06,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8644,Coffee,3/23/2017 14:06,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8644,Coffee,3/23/2017 14:06,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8644,Bread,3/23/2017 14:06,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8644,Juice,3/23/2017 14:06,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8644,Nomad bag,3/23/2017 14:06,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8645,Coffee,3/23/2017 14:09,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8646,Tiffin,3/23/2017 14:29,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-23,8.4,-0.9,0.0
8647,Coffee,3/23/2017 14:30,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-23,7.9,-0.5,0.0
8648,Baguette,3/23/2017 14:38,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8648,Pastry,3/23/2017 14:38,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8649,Pastry,3/23/2017 14:42,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-23,7.9,-0.5,0.0
8649,Coffee,3/23/2017 14:42,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-23,7.9,-0.5,0.0
8650,Coffee,3/23/2017 14:43,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8650,Bread,3/23/2017 14:43,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8651,Tea,3/23/2017 14:46,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-23,7.9,-0.5,0.0
8651,Brownie,3/23/2017 14:46,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-23,7.9,-0.5,0.0
8652,Coffee,3/23/2017 14:49,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-23,7.7,1.3,0.0
8653,Cake,3/23/2017 15:07,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8654,Coffee,3/23/2017 15:14,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2017-03-23,8.8,2.4,1.7
8655,Coffee,3/23/2017 15:18,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8655,Cake,3/23/2017 15:18,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8656,Bread,3/23/2017 15:19,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-23,7.6,2.3,8.2
8656,Coffee,3/23/2017 15:19,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-23,7.6,2.3,8.2
8656,Truffles,3/23/2017 15:19,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-23,7.6,2.3,8.2
8656,Chicken Stew,3/23/2017 15:19,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-23,7.6,2.3,8.2
8657,Farm House,3/23/2017 15:43,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-23,6.7,2.5,0.0
8658,Bread,3/23/2017 15:48,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-23,8.4,-0.9,0.0
8659,Coffee,3/23/2017 15:56,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-23,6.9,5.5,4.3
8660,Hot chocolate,3/23/2017 16:07,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8660,Drinking chocolate spoons,3/23/2017 16:07,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-23,7.5,1.6,0.1
8661,Tiffin,3/23/2017 16:34,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-23,8.8,2.4,1.7
8661,Smoothies,3/23/2017 16:34,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-23,8.8,2.4,1.7
8661,Coffee,3/23/2017 16:34,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-23,8.8,2.4,1.7
8662,Mortimer,3/23/2017 17:05,evening,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-23,8.8,2.4,1.7
8663,Cookies,3/24/2017 8:01,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8663,Brownie,3/24/2017 8:01,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8663,Coffee,3/24/2017 8:01,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8664,Tea,3/24/2017 8:54,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8664,Coffee,3/24/2017 8:54,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8664,Coffee,3/24/2017 8:54,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8665,Coffee,3/24/2017 9:04,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2017-03-24,11.4,-2.0,0.0
8666,Coffee,3/24/2017 9:10,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8666,Medialuna,3/24/2017 9:10,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8667,Coffee,3/24/2017 9:12,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8667,Farm House,3/24/2017 9:12,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8668,Baguette,3/24/2017 9:15,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8669,Bread,3/24/2017 9:18,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8669,Pastry,3/24/2017 9:18,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8670,Coffee,3/24/2017 9:50,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8671,Tea,3/24/2017 10:06,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8671,Coffee,3/24/2017 10:06,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8671,Coffee,3/24/2017 10:06,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8672,Tiffin,3/24/2017 10:18,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8672,Coffee,3/24/2017 10:18,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8673,Tea,3/24/2017 10:19,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8673,Pastry,3/24/2017 10:19,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8674,Coffee,3/24/2017 10:28,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-24,11.1,-2.6,0.0
8675,Bread,3/24/2017 10:40,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8675,Baguette,3/24/2017 10:40,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8676,Coffee,3/24/2017 10:50,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8676,Juice,3/24/2017 10:50,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8677,Spanish Brunch,3/24/2017 10:52,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8677,Bread,3/24/2017 10:52,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8678,Coffee,3/24/2017 11:02,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
8679,Bread,3/24/2017 11:06,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8679,Scandinavian,3/24/2017 11:06,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8679,Pastry,3/24/2017 11:06,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8680,Coffee,3/24/2017 11:08,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8680,Cookies,3/24/2017 11:08,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8680,Scandinavian,3/24/2017 11:08,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8681,Coffee,3/24/2017 11:13,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8681,Muffin,3/24/2017 11:13,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8681,Bread,3/24/2017 11:13,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8682,Coffee,3/24/2017 11:15,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8683,Coffee,3/24/2017 11:18,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8683,Pastry,3/24/2017 11:18,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8683,Bread,3/24/2017 11:18,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8684,Coffee,3/24/2017 11:29,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8684,Coffee,3/24/2017 11:29,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8684,Coffee,3/24/2017 11:29,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8684,Tea,3/24/2017 11:29,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8685,Coffee,3/24/2017 11:31,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8685,Coffee,3/24/2017 11:31,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8685,Bread,3/24/2017 11:31,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8685,Cake,3/24/2017 11:31,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8686,Baguette,3/24/2017 11:32,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8687,Coffee,3/24/2017 11:34,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8687,Pastry,3/24/2017 11:34,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8689,Bread,3/24/2017 11:46,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8690,Coffee,3/24/2017 11:50,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-24,11.1,-2.6,0.0
8690,Coffee,3/24/2017 11:50,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-24,11.1,-2.6,0.0
8690,Brownie,3/24/2017 11:50,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-24,11.1,-2.6,0.0
8691,Bread,3/24/2017 11:57,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8691,Tiffin,3/24/2017 11:57,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8692,Bread,3/24/2017 12:07,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2017-03-24,11.4,-2.0,0.0
8693,Cookies,3/24/2017 12:27,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-24,11.1,-2.6,0.0
8693,Bread,3/24/2017 12:27,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2017-03-24,11.1,-2.6,0.0
8694,Coffee,3/24/2017 12:40,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8695,Bread,3/24/2017 12:47,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
8695,Muffin,3/24/2017 12:47,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
8696,Tiffin,3/24/2017 12:51,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8696,Chicken Stew,3/24/2017 12:51,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8696,Bread,3/24/2017 12:51,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8697,Bread,3/24/2017 12:53,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8697,Chicken Stew,3/24/2017 12:53,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8698,Coffee,3/24/2017 12:59,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8698,Coffee,3/24/2017 12:59,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8698,Spanish Brunch,3/24/2017 12:59,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8699,Salad,3/24/2017 13:04,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2017-03-24,11.1,2.5,0.0
8700,Bread,3/24/2017 13:37,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2017-03-24,11.7,-1.9,0.0
8701,Coffee,3/24/2017 13:47,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8701,Sandwich,3/24/2017 13:47,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2017-03-24,10.7,2.6,0.0
8702,Coffee,3/24/2017 13:49,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8702,Hot chocolate,3/24/2017 13:49,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8702,Toast,3/24/2017 13:49,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8702,Sandwich,3/24/2017 13:49,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8702,Soup,3/24/2017 13:49,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8702,Cake,3/24/2017 13:49,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8703,Coffee,3/24/2017 13:58,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8704,Muffin,3/24/2017 14:12,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2017-03-24,11.4,-2.0,0.0
8704,Cake,3/24/2017 14:12,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2017-03-24,11.4,-2.0,0.0
8705,Cookies,3/24/2017 14:13,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8705,Cake,3/24/2017 14:13,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8705,Coffee,3/24/2017 14:13,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8705,Coffee,3/24/2017 14:13,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2017-03-24,10.5,0.9,0.0
8706,Coffee,3/24/2017 14:27,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8706,Truffles,3/24/2017 14:27,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8706,Soup,3/24/2017 14:27,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8706,Sandwich,3/24/2017 14:27,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2017-03-24,11.7,0.2,0.0
8707,Spanish Brunch,3/24/2017 14:37,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8707,Bread,3/24/2017 14:37,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2017-03-24,11.6,-1.9,0.0
8708,Mineral water,3/24/2017 14:44,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8708,Truffles,3/24/2017 14:44,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8709,Jam,3/24/2017 14:46,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8709,Jam,3/24/2017 14:46,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2017-03-24,11.4,-2.0,0.0
8710,Coffee,3/24/2017 14:49,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
8710,Toast,3/24/2017 14:49,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
8711,Spanish Brunch,3/24/2017 15:24,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
8711,Baguette,3/24/2017 15:24,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
8712,Coffee,3/24/2017 15:27,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
8712,Juice,3/24/2017 15:27,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2017-03-24,9.1,2.8,0.0
